FID,latitude,longitude,brightness,acq_date,acq_time,confidence,frp,local_time,RASTERVALU
1722,39.174999999999997,116.931000000000000,319.800000000000010,7/18/2012 0:00:00,3,51,14.300000000000001,11,12
1723,39.174999999999997,116.932000000000000,329.500000000000000,7/9/2011 0:00:00,3,82,17.800000000000001,11,12
1724,39.146000000000001,117.075000000000000,322.899999999999980,6/30/2012 0:00:00,5,51,12.800000000000001,13,13
1725,39.174999999999997,116.933000000000010,326.600000000000020,6/12/2013 0:00:00,3,78,21.800000000000001,11,12
1726,39.177999999999997,116.921000000000010,326.600000000000020,7/6/2010 0:00:00,3,53,11.199999999999999,11,12
1727,39.177999999999997,116.921000000000010,321.600000000000020,6/12/2013 0:00:00,3,23,13.699999999999999,11,12
1728,39.177999999999997,116.921000000000010,326.600000000000020,7/6/2010 0:00:00,3,53,11.199999999999999,11,12
1729,39.177999999999997,116.921000000000010,321.600000000000020,6/12/2013 0:00:00,3,23,13.699999999999999,11,12
1730,39.082000000000001,117.390000000000000,319.000000000000000,4/27/2008 0:00:00,3,71,10.900000000000000,11,12
1731,39.219000000000001,116.718999999999990,318.800000000000010,6/30/2012 0:00:00,5,68,10.600000000000000,13,12
1732,39.219000000000001,116.718999999999990,313.100000000000020,6/25/2012 0:00:00,3,57,8.800000000000001,11,12
1733,39.219000000000001,116.718999999999990,318.800000000000010,6/30/2012 0:00:00,5,68,10.600000000000000,13,12
1734,39.219000000000001,116.718999999999990,313.100000000000020,6/25/2012 0:00:00,3,57,8.800000000000001,11,12
1735,39.176000000000002,116.933000000000010,330.399999999999980,7/6/2010 0:00:00,3,83,17.199999999999999,11,12
1736,39.167000000000002,116.977999999999990,320.300000000000010,10/5/2005 0:00:00,3,72,19.500000000000000,11,12
1737,39.177000000000000,116.931000000000000,329.600000000000020,7/3/2009 0:00:00,3,82,19.000000000000000,11,12
1738,39.148000000000003,117.074000000000000,326.899999999999980,6/20/2010 0:00:00,3,62,18.199999999999999,11,13
1739,39.218000000000004,116.729000000000000,320.500000000000000,7/9/2011 0:00:00,3,59,8.100000000000000,11,12
1740,39.220999999999997,116.715999999999990,318.600000000000020,6/12/2011 0:00:00,5,70,8.199999999999999,13,12
1741,39.179000000000002,116.926000000000000,325.899999999999980,7/11/2012 0:00:00,3,55,20.600000000000001,11,12
1742,39.219000000000001,116.729000000000000,316.699999999999990,6/12/2013 0:00:00,3,63,11.400000000000000,11,12
1743,39.173999999999999,116.953000000000000,320.899999999999980,7/23/2013 0:00:00,3,34,12.900000000000000,11,12
1744,39.064999999999998,117.485000000000000,310.899999999999980,4/18/2013 0:00:00,5,44,15.100000000000000,13,12
1745,39.179000000000002,116.932000000000000,320.000000000000000,5/19/2010 0:00:00,3,65,8.400000000000000,11,12
1746,39.219000000000001,116.733999999999990,311.300000000000010,7/16/2011 0:00:00,3,48,8.600000000000000,11,12
1747,39.222000000000001,116.723000000000000,316.500000000000000,7/11/2012 0:00:00,3,56,11.400000000000000,11,12
1748,39.219999999999999,116.733000000000000,319.500000000000000,7/2/2012 0:00:00,3,71,11.800000000000001,11,12
1749,39.222000000000001,116.724999999999990,317.199999999999990,6/20/2014 0:00:00,5,59,11.900000000000000,13,12
1750,39.219999999999999,116.735000000000000,315.399999999999980,7/11/2012 0:00:00,3,64,10.300000000000001,11,12
1751,39.222000000000001,116.726000000000000,315.399999999999980,7/30/2013 0:00:00,3,59,8.500000000000000,11,12
1752,39.218000000000004,116.747000000000000,313.199999999999990,7/11/2012 0:00:00,3,15,7.300000000000000,11,12
1753,39.182000000000002,116.929000000000000,324.199999999999990,6/20/2010 0:00:00,3,52,14.199999999999999,11,12
1754,39.237000000000002,116.657000000000000,310.500000000000000,10/17/2005 0:00:00,4,40,21.699999999999999,12,12
1755,39.173999999999999,116.974000000000000,314.800000000000010,4/25/2013 0:00:00,3,62,7.700000000000000,11,12
1756,39.158000000000001,117.071000000000000,312.199999999999990,3/5/2014 0:00:00,6,53,19.399999999999999,14,12
1757,39.134000000000000,117.203000000000000,316.600000000000020,5/18/2008 0:00:00,5,66,6.000000000000000,13,13
1758,39.113999999999997,117.303000000000000,318.100000000000020,8/29/2013 0:00:00,5,43,8.199999999999999,13,9
1759,39.073000000000000,117.504000000000000,318.699999999999990,6/30/2012 0:00:00,5,58,7.800000000000000,13,14
1760,39.073000000000000,117.507000000000010,316.399999999999980,5/25/2007 0:00:00,5,60,7.200000000000000,13,14
1761,39.116999999999997,117.296000000000010,319.300000000000010,8/29/2007 0:00:00,5,46,10.199999999999999,13,13
1762,39.073999999999998,117.505000000000000,326.199999999999990,7/28/2013 0:00:00,5,59,12.000000000000000,13,14
1763,39.116000000000000,117.303000000000000,315.100000000000020,4/12/2009 0:00:00,5,44,8.300000000000001,13,9
1764,39.075000000000003,117.504000000000000,322.100000000000020,5/31/2012 0:00:00,5,68,12.100000000000000,13,14
1765,39.094999999999999,117.408000000000000,321.899999999999980,7/7/2011 0:00:00,5,50,13.800000000000001,13,10
1766,39.073999999999998,117.509000000000000,330.100000000000020,7/3/2013 0:00:00,5,77,14.400000000000000,13,10
1767,39.082000000000001,117.471000000000000,322.399999999999980,7/21/2008 0:00:00,5,68,14.000000000000000,13,12
1768,39.073999999999998,117.512000000000000,315.300000000000010,9/18/2012 0:00:00,5,60,8.000000000000000,13,10
1769,39.073999999999998,117.510000000000010,318.100000000000020,8/24/2012 0:00:00,5,65,8.400000000000000,13,10
1770,39.073999999999998,117.514000000000000,322.399999999999980,8/10/2012 0:00:00,5,72,13.300000000000001,13,10
1771,39.073999999999998,117.514000000000000,318.699999999999990,7/30/2011 0:00:00,5,65,10.600000000000000,13,10
1772,39.075000000000003,117.506000000000000,321.699999999999990,7/6/2014 0:00:00,5,69,10.600000000000000,13,14
1773,39.097000000000001,117.402000000000000,326.800000000000010,6/12/2011 0:00:00,5,52,13.100000000000000,13,10
1774,39.095999999999997,117.407000000000000,323.000000000000000,6/22/2009 0:00:00,5,54,10.400000000000000,13,10
1775,39.075000000000003,117.508000000000000,319.399999999999980,7/11/2012 0:00:00,5,67,16.899999999999999,13,14
1776,39.075000000000003,117.508000000000000,311.500000000000000,9/4/2012 0:00:00,3,45,10.100000000000000,11,14
1777,39.075000000000003,117.508000000000000,319.399999999999980,7/11/2012 0:00:00,5,67,16.899999999999999,13,14
1778,39.075000000000003,117.508000000000000,311.500000000000000,9/4/2012 0:00:00,3,45,10.100000000000000,11,14
1779,39.082000000000001,117.474999999999990,315.899999999999980,5/18/2008 0:00:00,5,46,8.400000000000000,13,10
1780,39.075000000000003,117.509000000000000,316.000000000000000,9/4/2012 0:00:00,5,62,13.600000000000000,13,10
1781,39.075000000000003,117.509000000000000,311.500000000000000,4/14/2013 0:00:00,5,49,5.200000000000000,13,10
1782,39.075000000000003,117.509000000000000,316.000000000000000,9/4/2012 0:00:00,5,62,13.600000000000000,13,10
1783,39.075000000000003,117.509000000000000,311.500000000000000,4/14/2013 0:00:00,5,49,5.200000000000000,13,10
1784,39.075000000000003,117.515000000000000,320.300000000000010,6/30/2012 0:00:00,5,63,9.699999999999999,13,10
1785,39.075000000000003,117.517000000000000,323.100000000000020,6/9/2012 0:00:00,3,68,13.600000000000000,11,12
1786,39.075000000000003,117.510000000000010,314.800000000000010,7/27/2012 0:00:00,5,48,13.400000000000000,13,10
1787,39.094999999999999,117.415000000000010,323.899999999999980,7/9/2011 0:00:00,3,28,10.500000000000000,11,7
1788,39.076000000000001,117.507000000000010,312.300000000000010,4/27/2012 0:00:00,5,54,5.500000000000000,13,10
1789,39.076000000000001,117.508000000000000,321.600000000000020,5/15/2012 0:00:00,5,74,13.800000000000001,13,10
1790,39.076999999999998,117.504000000000000,321.300000000000010,6/9/2012 0:00:00,3,61,10.300000000000001,11,10
1791,39.076000000000001,117.509000000000000,317.899999999999980,6/9/2012 0:00:00,5,58,9.199999999999999,13,10
1792,39.095999999999997,117.413000000000000,310.399999999999980,4/21/2009 0:00:00,3,36,9.699999999999999,11,7
1793,39.097000000000001,117.410000000000000,318.600000000000020,6/21/2007 0:00:00,3,22,11.400000000000000,11,10
1794,39.097000000000001,117.410000000000000,319.899999999999980,6/28/2007 0:00:00,3,40,13.600000000000000,11,10
1795,39.097000000000001,117.410000000000000,318.600000000000020,6/21/2007 0:00:00,3,22,11.400000000000000,11,10
1796,39.097000000000001,117.410000000000000,319.899999999999980,6/28/2007 0:00:00,3,40,13.600000000000000,11,10
1797,39.076000000000001,117.511000000000000,313.500000000000000,4/22/2012 0:00:00,3,48,8.699999999999999,11,10
1798,39.076000000000001,117.512000000000000,310.399999999999980,4/18/2013 0:00:00,3,28,6.800000000000000,11,10
1799,39.119999999999997,117.302000000000010,319.300000000000010,9/2/2008 0:00:00,3,53,9.100000000000000,11,13
1800,39.076000000000001,117.514000000000000,316.500000000000000,7/3/2014 0:00:00,3,59,9.199999999999999,11,10
1801,39.097999999999999,117.409000000000010,324.399999999999980,7/11/2012 0:00:00,3,37,17.699999999999999,11,10
1802,39.076999999999998,117.517000000000000,322.100000000000020,7/29/2012 0:00:00,3,72,11.100000000000000,11,12
1803,39.076999999999998,117.516000000000010,316.199999999999990,6/25/2011 0:00:00,3,59,7.000000000000000,11,12
1804,39.076999999999998,117.515000000000000,320.800000000000010,5/26/2012 0:00:00,3,61,11.199999999999999,11,10
1805,39.076999999999998,117.516000000000010,325.600000000000020,7/9/2011 0:00:00,3,53,15.000000000000000,11,12
1806,39.076999999999998,117.510000000000010,317.199999999999990,8/19/2012 0:00:00,5,60,12.400000000000000,13,10
1807,39.076999999999998,117.515000000000000,319.899999999999980,8/31/2013 0:00:00,3,67,11.600000000000000,11,10
1808,39.076999999999998,117.515000000000000,322.899999999999980,7/21/2013 0:00:00,3,67,16.300000000000001,11,10
1809,39.076999999999998,117.510000000000010,322.699999999999990,8/7/2014 0:00:00,5,64,9.699999999999999,13,10
1810,39.076999999999998,117.517000000000000,322.100000000000020,7/29/2012 0:00:00,3,72,11.100000000000000,11,12
1811,39.076999999999998,117.516000000000010,316.199999999999990,6/25/2011 0:00:00,3,59,7.000000000000000,11,12
1812,39.076999999999998,117.515000000000000,320.800000000000010,5/26/2012 0:00:00,3,61,11.199999999999999,11,10
1813,39.076999999999998,117.516000000000010,325.600000000000020,7/9/2011 0:00:00,3,53,15.000000000000000,11,12
1814,39.076999999999998,117.510000000000010,317.199999999999990,8/19/2012 0:00:00,5,60,12.400000000000000,13,10
1815,39.076999999999998,117.515000000000000,319.899999999999980,8/31/2013 0:00:00,3,67,11.600000000000000,11,10
1816,39.076999999999998,117.515000000000000,322.899999999999980,7/21/2013 0:00:00,3,67,16.300000000000001,11,10
1817,39.076999999999998,117.510000000000010,322.699999999999990,8/7/2014 0:00:00,5,64,9.699999999999999,13,10
1818,39.124000000000002,117.284000000000010,324.500000000000000,4/13/2005 0:00:00,6,78,25.100000000000001,14,13
1819,39.079000000000001,117.502000000000000,316.899999999999980,5/12/2014 0:00:00,5,49,8.600000000000000,13,13
1820,39.098999999999997,117.406000000000010,318.500000000000000,7/16/2011 0:00:00,3,54,12.600000000000000,11,10
1821,39.078000000000003,117.507000000000010,322.399999999999980,5/11/2013 0:00:00,3,58,11.000000000000000,11,10
1822,39.079000000000001,117.504000000000000,317.500000000000000,5/26/2012 0:00:00,3,31,6.700000000000000,11,13
1823,39.078000000000003,117.509000000000000,322.800000000000010,6/16/2012 0:00:00,5,47,9.900000000000000,13,10
1824,39.078000000000003,117.510000000000010,313.399999999999980,8/23/2012 0:00:00,3,53,6.900000000000000,11,10
1825,39.078000000000003,117.517000000000000,320.699999999999990,6/11/2012 0:00:00,3,73,11.199999999999999,11,12
1826,39.078000000000003,117.515000000000000,320.000000000000000,7/23/2013 0:00:00,3,57,13.699999999999999,11,10
1827,39.078000000000003,117.512000000000000,324.300000000000010,7/19/2014 0:00:00,3,58,11.400000000000000,11,10
1828,39.076999999999998,117.515000000000000,320.800000000000010,5/26/2012 0:00:00,3,61,11.199999999999999,11,10
1829,39.076999999999998,117.515000000000000,319.899999999999980,8/31/2013 0:00:00,3,67,11.600000000000000,11,10
1830,39.076999999999998,117.515000000000000,322.899999999999980,7/21/2013 0:00:00,3,67,16.300000000000001,11,10
1831,39.076999999999998,117.515000000000000,320.800000000000010,5/26/2012 0:00:00,3,61,11.199999999999999,11,10
1832,39.076999999999998,117.515000000000000,319.899999999999980,8/31/2013 0:00:00,3,67,11.600000000000000,11,10
1833,39.076999999999998,117.515000000000000,322.899999999999980,7/21/2013 0:00:00,3,67,16.300000000000001,11,10
1834,39.076999999999998,117.515000000000000,320.800000000000010,5/26/2012 0:00:00,3,61,11.199999999999999,11,10
1835,39.076999999999998,117.515000000000000,319.899999999999980,8/31/2013 0:00:00,3,67,11.600000000000000,11,10
1836,39.076999999999998,117.515000000000000,322.899999999999980,7/21/2013 0:00:00,3,67,16.300000000000001,11,10
1837,39.079000000000001,117.506000000000000,319.500000000000000,7/29/2012 0:00:00,3,57,8.199999999999999,11,10
1838,39.098999999999997,117.410000000000000,320.800000000000010,6/2/2012 0:00:00,3,49,10.100000000000000,11,10
1839,39.076999999999998,117.516000000000010,316.199999999999990,6/25/2011 0:00:00,3,59,7.000000000000000,11,12
1840,39.076999999999998,117.516000000000010,325.600000000000020,7/9/2011 0:00:00,3,53,15.000000000000000,11,12
1841,39.076999999999998,117.516000000000010,316.199999999999990,6/25/2011 0:00:00,3,59,7.000000000000000,11,12
1842,39.076999999999998,117.516000000000010,325.600000000000020,7/9/2011 0:00:00,3,53,15.000000000000000,11,12
1843,39.084000000000003,117.483000000000000,319.600000000000020,7/21/2008 0:00:00,5,71,11.400000000000000,13,14
1844,39.078000000000003,117.512000000000000,324.300000000000010,7/19/2014 0:00:00,3,58,11.400000000000000,11,10
1845,39.161999999999999,117.105999999999990,327.000000000000000,6/12/2011 0:00:00,5,80,14.199999999999999,13,13
1846,39.161999999999999,117.108000000000000,320.899999999999980,6/20/2014 0:00:00,5,73,12.500000000000000,13,13
1847,39.100000000000001,117.409000000000010,328.600000000000020,6/7/2011 0:00:00,3,82,13.199999999999999,11,10
1848,39.078000000000003,117.515000000000000,320.000000000000000,7/23/2013 0:00:00,3,57,13.699999999999999,11,10
1849,39.122000000000000,117.304000000000000,314.600000000000020,8/28/2012 0:00:00,3,28,6.700000000000000,11,13
1850,39.085000000000001,117.483000000000000,325.899999999999980,4/27/2008 0:00:00,3,79,26.399999999999999,11,10
1851,39.079999999999998,117.507000000000010,322.300000000000010,7/2/2012 0:00:00,3,73,13.900000000000000,11,10
1852,39.078000000000003,117.517000000000000,320.699999999999990,6/11/2012 0:00:00,3,73,11.199999999999999,11,12
1853,39.078000000000003,117.517000000000000,320.699999999999990,6/11/2012 0:00:00,3,73,11.199999999999999,11,12
1854,39.161999999999999,117.111999999999990,327.300000000000010,6/22/2009 0:00:00,5,67,14.100000000000000,13,13
1855,39.100000000000001,117.413000000000000,322.899999999999980,6/20/2010 0:00:00,3,45,13.699999999999999,11,10
1856,39.088000000000001,117.471000000000000,318.399999999999980,4/27/2008 0:00:00,3,60,15.300000000000001,11,12
1857,39.100999999999999,117.409000000000010,319.500000000000000,6/28/2013 0:00:00,3,67,12.500000000000000,11,10
1858,39.079000000000001,117.515000000000000,321.600000000000020,5/8/2012 0:00:00,3,73,10.699999999999999,11,10
1859,39.079999999999998,117.512000000000000,322.100000000000020,7/30/2013 0:00:00,3,64,14.100000000000000,11,10
1860,39.079999999999998,117.512000000000000,318.399999999999980,5/29/2013 0:00:00,3,69,7.600000000000000,11,10
1861,39.079999999999998,117.512000000000000,322.100000000000020,7/30/2013 0:00:00,3,64,14.100000000000000,11,10
1862,39.079999999999998,117.512000000000000,318.399999999999980,5/29/2013 0:00:00,3,69,7.600000000000000,11,10
1863,39.079000000000001,117.518000000000000,313.399999999999980,4/13/2012 0:00:00,3,54,7.200000000000000,11,12
1864,39.164999999999999,117.105000000000000,322.399999999999980,6/26/2013 0:00:00,5,75,12.699999999999999,13,13
1865,39.079999999999998,117.518000000000000,319.000000000000000,5/17/2012 0:00:00,3,55,6.700000000000000,11,12
1866,39.088000000000001,117.480000000000000,326.000000000000000,5/13/2008 0:00:00,3,79,30.000000000000000,11,12
1867,39.164999999999999,117.108999999999990,324.100000000000020,6/12/2013 0:00:00,3,77,15.900000000000000,11,13
1868,39.164999999999999,117.114999999999990,322.399999999999980,6/28/2007 0:00:00,3,70,15.400000000000000,11,13
1869,39.164999999999999,117.110000000000000,322.899999999999980,6/14/2012 0:00:00,5,76,11.400000000000000,13,13
1870,39.103999999999999,117.406000000000010,323.899999999999980,6/9/2012 0:00:00,3,47,11.000000000000000,11,12
1871,39.081000000000003,117.518000000000000,315.500000000000000,5/15/2012 0:00:00,3,48,7.300000000000000,11,12
1872,39.177999999999997,117.049000000000010,311.300000000000010,3/16/2011 0:00:00,6,46,61.000000000000000,14,12
1873,39.189000000000000,116.997000000000000,318.800000000000010,5/12/2014 0:00:00,5,56,10.600000000000000,13,12
1874,39.167000000000002,117.105000000000000,316.899999999999980,12/16/2011 0:00:00,3,67,32.700000000000003,11,13
1875,39.165999999999997,117.110000000000000,330.500000000000000,7/6/2010 0:00:00,3,83,13.100000000000000,11,13
1876,39.164999999999999,117.114999999999990,322.399999999999980,6/28/2007 0:00:00,3,70,15.400000000000000,11,13
1877,39.167000000000002,117.108000000000000,319.399999999999980,6/28/2013 0:00:00,3,71,10.500000000000000,11,13
1878,39.191000000000003,116.991000000000000,321.500000000000000,8/13/2013 0:00:00,5,74,13.800000000000001,13,12
1879,39.191000000000003,116.992999999999990,317.300000000000010,8/2/2009 0:00:00,5,68,14.000000000000000,13,10
1880,39.087000000000003,117.498000000000000,323.600000000000020,12/2/2010 0:00:00,5,77,33.700000000000003,13,12
1881,39.192000000000000,116.997000000000000,321.699999999999990,7/23/2011 0:00:00,5,59,12.500000000000000,13,10
1882,39.192000000000000,116.989999999999990,320.899999999999980,8/10/2012 0:00:00,5,59,13.000000000000000,13,12
1883,39.191000000000003,116.997000000000000,318.000000000000000,6/20/2014 0:00:00,5,49,10.300000000000001,13,10
1884,39.167999999999999,117.110000000000000,324.899999999999980,6/4/2010 0:00:00,3,78,14.100000000000000,11,13
1885,39.167999999999999,117.111999999999990,319.100000000000020,6/6/2005 0:00:00,3,65,9.199999999999999,11,13
1886,39.167999999999999,117.117999999999990,324.000000000000000,6/9/2012 0:00:00,3,67,9.800000000000001,11,13
1887,39.167000000000002,117.114999999999990,324.399999999999980,7/11/2012 0:00:00,3,78,14.400000000000000,11,13
1888,39.167999999999999,117.111999999999990,319.100000000000020,6/6/2005 0:00:00,3,65,9.199999999999999,11,13
1889,39.192000000000000,116.997000000000000,321.699999999999990,7/23/2011 0:00:00,5,59,12.500000000000000,13,10
1890,39.168999999999997,117.110000000000000,316.199999999999990,7/19/2009 0:00:00,3,40,7.100000000000000,11,13
1891,39.168999999999997,117.119000000000000,321.300000000000010,6/20/2010 0:00:00,3,51,8.100000000000000,11,13
1892,39.192999999999998,116.995000000000000,327.800000000000010,7/28/2013 0:00:00,5,78,17.600000000000001,13,10
1893,39.167999999999999,117.117999999999990,324.000000000000000,6/9/2012 0:00:00,3,67,9.800000000000001,11,13
1894,39.194000000000003,116.992999999999990,318.000000000000000,8/29/2013 0:00:00,5,58,10.800000000000001,13,10
1895,39.192999999999998,117.001000000000000,317.699999999999990,6/12/2013 0:00:00,3,37,10.400000000000000,11,12
1896,39.168999999999997,117.119000000000000,321.300000000000010,6/20/2010 0:00:00,3,51,8.100000000000000,11,13
1897,39.194000000000003,116.997000000000000,321.300000000000010,8/24/2011 0:00:00,5,63,17.899999999999999,13,10
1898,39.192999999999998,117.004000000000000,323.699999999999990,8/13/2013 0:00:00,5,77,16.500000000000000,13,12
1899,39.191000000000003,117.014000000000000,319.100000000000020,6/12/2013 0:00:00,3,43,11.400000000000000,11,12
1900,39.192000000000000,117.019000000000010,321.899999999999980,7/11/2012 0:00:00,3,45,14.100000000000000,11,14
1901,39.192000000000000,117.010000000000010,318.500000000000000,5/12/2014 0:00:00,5,42,9.699999999999999,13,13
1902,39.192999999999998,117.006000000000000,313.399999999999980,8/2/2009 0:00:00,5,47,9.100000000000000,13,13
1903,39.195000000000000,116.998000000000000,321.699999999999990,8/2/2014 0:00:00,3,59,12.300000000000001,11,12
1904,39.194000000000003,117.003000000000000,322.899999999999980,8/10/2012 0:00:00,5,60,14.300000000000001,13,12
1905,39.195999999999998,116.994000000000000,321.399999999999980,7/23/2013 0:00:00,3,74,14.500000000000000,11,12
1906,39.192999999999998,117.010000000000010,320.800000000000010,8/2/2014 0:00:00,3,57,10.800000000000001,11,13
1907,39.194000000000003,117.006000000000000,322.199999999999990,7/23/2013 0:00:00,3,72,15.300000000000001,11,13
1908,39.195999999999998,116.997000000000000,317.100000000000020,7/25/2008 0:00:00,3,67,9.000000000000000,11,12
1909,39.192000000000000,117.019000000000010,321.899999999999980,7/11/2012 0:00:00,3,45,14.100000000000000,11,14
1910,39.195999999999998,117.010000000000010,322.899999999999980,6/9/2012 0:00:00,3,36,9.199999999999999,11,13
1911,39.195999999999998,117.007000000000010,322.699999999999990,5/15/2011 0:00:00,3,76,9.800000000000001,11,13
1912,39.195999999999998,117.008000000000000,322.300000000000010,5/17/2012 0:00:00,3,75,9.300000000000001,11,13
1913,39.194000000000003,117.010000000000010,321.899999999999980,7/30/2013 0:00:00,3,27,10.600000000000000,11,13
1914,39.189000000000000,117.039000000000000,314.699999999999990,3/16/2011 0:00:00,6,62,83.099999999999994,14,10
1915,39.198000000000000,116.995000000000000,322.500000000000000,5/15/2011 0:00:00,3,75,9.400000000000000,11,12
1916,39.197000000000003,117.092000000000000,318.399999999999980,6/12/2013 0:00:00,3,42,9.699999999999999,11,13
1917,39.197000000000003,117.008000000000000,318.399999999999980,5/4/2013 0:00:00,3,69,7.200000000000000,11,13
1918,39.197000000000003,117.001000000000000,325.800000000000010,7/26/2014 0:00:00,3,79,14.400000000000000,11,12
1919,39.198000000000000,116.996000000000000,322.899999999999980,5/17/2012 0:00:00,3,76,10.100000000000000,11,12
1920,39.197000000000003,117.001000000000000,325.800000000000010,7/26/2014 0:00:00,3,79,14.400000000000000,11,12
1921,39.209000000000003,116.941999999999990,311.399999999999980,3/6/2014 0:00:00,3,48,16.199999999999999,11,12
1922,39.195999999999998,117.007000000000010,322.699999999999990,5/15/2011 0:00:00,3,76,9.800000000000001,11,13
1923,39.195999999999998,117.008000000000000,322.300000000000010,5/17/2012 0:00:00,3,75,9.300000000000001,11,13
1924,39.103999999999999,117.456000000000000,323.699999999999990,6/13/2014 0:00:00,5,70,12.199999999999999,13,12
1925,39.189999999999998,117.039000000000000,315.600000000000020,7/19/2009 0:00:00,3,32,10.300000000000001,11,10
1926,39.198000000000000,117.001000000000000,322.199999999999990,5/31/2011 0:00:00,3,54,16.300000000000001,11,12
1927,39.198000000000000,117.002000000000000,320.800000000000010,5/7/2014 0:00:00,3,73,12.199999999999999,11,12
1928,39.195999999999998,117.010000000000010,322.899999999999980,6/9/2012 0:00:00,3,36,9.199999999999999,11,13
1929,39.198000000000000,117.001000000000000,322.199999999999990,5/31/2011 0:00:00,3,54,16.300000000000001,11,12
1930,39.189000000000000,117.046000000000010,312.000000000000000,3/13/2014 0:00:00,3,52,10.600000000000000,11,12
1931,39.198000000000000,117.002000000000000,320.800000000000010,5/7/2014 0:00:00,3,73,12.199999999999999,11,12
1932,39.194000000000003,117.022000000000010,322.699999999999990,6/9/2012 0:00:00,3,46,9.500000000000000,11,14
1933,39.192000000000000,117.032000000000000,317.199999999999990,7/27/2012 0:00:00,3,29,10.100000000000000,11,13
1934,39.198999999999998,116.998000000000000,318.699999999999990,8/10/2011 0:00:00,3,30,10.699999999999999,11,12
1935,39.197000000000003,117.008000000000000,318.399999999999980,5/4/2013 0:00:00,3,69,7.200000000000000,11,13
1936,39.192999999999998,117.034000000000010,320.100000000000020,8/10/2011 0:00:00,3,46,11.900000000000000,11,13
1937,39.140999999999998,117.288000000000000,318.100000000000020,8/8/2013 0:00:00,3,41,8.800000000000001,11,13
1938,39.192999999999998,117.035000000000000,322.000000000000000,6/20/2010 0:00:00,3,64,12.800000000000001,11,13
1939,39.139000000000003,117.299000000000010,319.699999999999990,8/8/2013 0:00:00,3,14,10.900000000000000,11,13
1940,39.140999999999998,117.296000000000010,325.000000000000000,8/13/2009 0:00:00,3,63,11.000000000000000,11,13
1941,39.140999999999998,117.297000000000000,319.300000000000010,8/5/2006 0:00:00,3,71,11.699999999999999,11,13
1942,39.140000000000001,117.302000000000010,319.000000000000000,8/18/2005 0:00:00,3,59,13.699999999999999,11,13
1943,39.106000000000002,117.468000000000000,322.100000000000020,6/13/2014 0:00:00,5,60,9.699999999999999,13,14
1944,39.143000000000001,117.293000000000010,321.500000000000000,5/17/2012 0:00:00,3,65,9.699999999999999,11,13
1945,39.142000000000003,117.299000000000010,319.600000000000020,5/6/2008 0:00:00,3,71,9.400000000000000,11,13
1946,39.143999999999998,117.293000000000010,318.500000000000000,5/4/2013 0:00:00,3,54,7.800000000000000,11,13
1947,39.107999999999997,117.467000000000000,325.500000000000000,6/15/2014 0:00:00,3,79,16.699999999999999,11,12
1948,39.094999999999999,117.537000000000010,322.399999999999980,6/15/2009 0:00:00,5,72,11.400000000000000,13,12
1949,39.109000000000002,117.474999999999990,329.000000000000000,8/31/2013 0:00:00,5,82,40.299999999999997,13,12
1950,39.119999999999997,117.424000000000010,326.899999999999980,3/20/2014 0:00:00,3,80,28.899999999999999,11,12
1951,39.118000000000002,117.435000000000000,333.699999999999990,3/20/2014 0:00:00,3,86,39.500000000000000,11,10
1952,39.125999999999998,117.414000000000000,313.199999999999990,7/27/2006 0:00:00,3,34,9.600000000000000,11,12
1953,39.125999999999998,117.410000000000000,317.399999999999980,6/28/2008 0:00:00,5,47,13.199999999999999,13,14
1954,39.125999999999998,117.417000000000000,324.500000000000000,6/22/2009 0:00:00,5,34,12.400000000000000,13,12
1955,39.125999999999998,117.414000000000000,313.199999999999990,7/27/2006 0:00:00,3,34,9.600000000000000,11,12
1956,39.125999999999998,117.417000000000000,324.500000000000000,6/22/2009 0:00:00,5,34,12.400000000000000,13,12
1957,39.314999999999998,116.492000000000000,317.199999999999990,7/11/2012 0:00:00,3,44,9.500000000000000,11,13
1958,39.210999999999999,117.012000000000000,319.100000000000020,6/19/2008 0:00:00,5,66,8.100000000000000,13,12
1959,39.128999999999998,117.414000000000000,315.399999999999980,6/15/2005 0:00:00,3,64,8.699999999999999,11,12
1960,39.149999999999999,117.315000000000000,325.500000000000000,3/26/2006 0:00:00,5,79,27.500000000000000,13,13
1961,39.128999999999998,117.417000000000000,315.199999999999990,6/17/2009 0:00:00,3,49,10.199999999999999,11,12
1962,39.128999999999998,117.417000000000000,328.500000000000000,7/9/2011 0:00:00,3,26,14.000000000000000,11,12
1963,39.128999999999998,117.417000000000000,315.199999999999990,6/17/2009 0:00:00,3,49,10.199999999999999,11,12
1964,39.128999999999998,117.417000000000000,328.500000000000000,7/9/2011 0:00:00,3,26,14.000000000000000,11,12
1965,39.212000000000003,117.015000000000000,321.100000000000020,6/15/2009 0:00:00,5,63,9.600000000000000,13,12
1966,39.247999999999998,116.837999999999990,314.300000000000010,7/25/2008 0:00:00,3,61,8.500000000000000,11,12
1967,39.197000000000003,117.092000000000000,318.399999999999980,6/12/2013 0:00:00,3,42,9.699999999999999,11,13
1968,39.250000000000000,116.836000000000000,317.199999999999990,8/2/2014 0:00:00,3,67,10.400000000000000,11,12
1969,39.131999999999998,117.413000000000000,319.100000000000020,7/26/2009 0:00:00,3,27,14.500000000000000,11,12
1970,39.143000000000001,117.361999999999990,311.500000000000000,4/13/2010 0:00:00,5,49,9.600000000000000,13,12
